ENSEMBL	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000004142	122.19402185532435	0.070400802491394	0.09226870767329687	0.7629975998002237	0.44546482729470477	0.6510044334499806
ENSG00000004399	59.43016164440056	0.21797578766318612	0.187114664206972	1.1649316133880234	0.24404667568742097	0.4512928863336766
ENSG00000004455	245.12684229121848	0.15533288903933185	0.0803580196038745	1.9330104176913092	0.05323491446959291	0.1630829559642686
ENSG00000004468	354.3909687876629	1.1746093853606898	0.15279037306734142	7.687718550454667	1.4978184978397087e-14	2.6014828018457287e-12
ENSG00000004478	152.50400063439406	0.06357227693964283	0.11369804271091524	0.5591325534185274	0.5760712593637811	0.7533384608702725
ENSG00000004487	147.620874370795	0.031352133715873635	0.08951529214975303	0.3502433267315225	0.726156093412059	0.8529546088804597
ENSG00000004534	248.7112633979402	0.19426273728362103	0.09643176681992402	2.0145097791932596	0.043956039196597546	0.14203711836651814
ENSG00000004660	31.514795763313185	-0.627163514856483	0.17285739986001736	-3.6282132865840278	2.8538945215483293e-4	0.0028644711406922586
ENSG00000004700	83.38554360017206	0.09467089139460853	0.11848478602732827	0.7990130595566327	0.42428283949195483	0.6336681458306334
ENSG00000004766	89.379305337399785	0.5358438292251879	0.10410757660475348	5.147020483048317	2.646564379728809e-7	8.374148955185473e-6
ENSG00000004777	55.57918347227251	-0.08896885732586735	0.19370009853937703	-0.4593124009577155	0.6460098437639091	0.8007097173333755
